name,company,year,kms_driven,fuel_type,Price
Mahindra tuv 300,Mahindra,2015,58945,Diesel,700000
Ford figo diesel,Ford,2012,90000,Diesel,300000
Maruti ertiga vdi,Maruti,2013,160000,Diesel,625000
Volkswagen polo gt,Volkswagen,2014,80000,Diesel,425000
Maruti 800 ac,Maruti,2004,50000,Petrol,55000
Tata indigo cs,Tata,2015,80000,Diesel,250000
Mahindra bolero 2011-2019,Mahindra,2015,156975,Diesel,459999
Chevrolet sail 1.2,Chevrolet,2014,50000,Petrol,300000
Ford ecosport 1.5,Ford,2018,27620,Diesel,950000
Mahindra scorpio lx,Mahindra,2013,120000,Diesel,484999
Mahindra xylo e8,Mahindra,2009,120000,Diesel,161000
Hyundai i20 active,Hyundai,2015,58000,Petrol,500000
Nissan sunny xv,Nissan,2012,50000,Petrol,350000
Maruti ignis 1.2,Maruti,2017,40000,Petrol,550000
Honda wr-v i-vtec,Honda,2018,7800,Petrol,850000
Ford endeavour 2.5l,Ford,2011,68000,Diesel,950000
Maruti ertiga vxi,Maruti,2015,60000,Petrol,423000
Tata indigo gls,Tata,2005,74000,Petrol,90000
Tata new safari,Tata,2011,58000,Diesel,350000
Maruti a-star vxi,Maruti,2011,70000,Petrol,170000
Ford figo aspire,Ford,2015,70000,Petrol,450000
Hyundai i10 magna,Hyundai,2009,110000,Petrol,150000
Hyundai santro lp,Hyundai,2002,80000,Petrol,75000
Hyundai i20 sportz,Hyundai,2016,80000,Diesel,511000
Maruti ertiga 1.5,Maruti,2018,59000,Diesel,850000
Tata indica v2,Tata,2018,110000,Diesel,250000
Maruti celerio zxi,Maruti,2020,25000,Petrol,420000
Maruti alto 800,Maruti,2014,55000,Petrol,180000
Maruti celerio zdi,Maruti,2015,25000,Diesel,400000
Ford figo 1.5d,Ford,2016,143200,Diesel,500000
Nissan micra diesel,Nissan,2012,120000,Diesel,204999
Maruti ciaz vdi,Maruti,2014,145000,Diesel,459999
Hyundai i20 2015-2017,Hyundai,2017,30000,Petrol,600000
Hyundai grand i10,Hyundai,2019,8000,Petrol,585000
Ford endeavour 2.5l,Ford,2012,170000,Diesel,551000
Maruti swift dzire,Maruti,2013,100000,Diesel,525000
Maruti omni 8,Maruti,2012,62000,Petrol,160000
Mahindra xuv500 w8,Mahindra,2014,110000,Diesel,825000
Hyundai santro xing,Hyundai,2007,137000,CNG,127000
Chevrolet tavera neo,Chevrolet,2015,80000,Diesel,600000
Maruti zen base,Maruti,2002,80000,Petrol,65000
Maruti swift dzire,Maruti,2013,100000,Diesel,550000
Mahindra bolero 2011-2019,Mahindra,2015,120000,Diesel,650000
Maruti swift dzire,Maruti,2019,24000,Diesel,750000
Mahindra kuv 100,Mahindra,2017,80000,Diesel,380000
Hyundai verna 1.6,Hyundai,2012,138000,Diesel,400000
Maruti wagon r,Maruti,2003,147000,Petrol,50000
Mahindra tuv 300,Mahindra,2017,60000,Diesel,750000
Chevrolet spark 1.0,Chevrolet,2011,80000,Petrol,150000
Maruti alto 800,Maruti,2016,50000,Petrol,245000
Tata manza club,Tata,2013,189000,Diesel,260000
Volkswagen vento 1.5,Volkswagen,2014,90000,Diesel,411000
Hyundai i20 sportz,Hyundai,2014,56000,Diesel,450000
Maruti celerio vxi,Maruti,2016,60000,Petrol,351000
Mahindra xuv500 w8,Mahindra,2012,130000,Diesel,550000
Nissan terrano xe,Nissan,2016,35000,Diesel,750000
Nissan terrano xl,Nissan,2015,35000,Diesel,800000
Tata new safari,Tata,2011,156000,Diesel,350000
Maruti alto 800,Maruti,2013,90000,Petrol,200000
Tata indigo ls,Tata,2008,60000,Diesel,150000
Nissan terrano xl,Nissan,2016,36000,Diesel,800000
Hyundai eon era,Hyundai,2017,20000,Petrol,350000
Tata new safari,Tata,2011,160000,Diesel,350000
Mahindra scorpio 2.6,Mahindra,2006,185000,Diesel,250000
Tata indica vista,Tata,2010,110000,Diesel,170000
Renault kwid rxt,Renault,2018,10800,Petrol,395000
Mahindra bolero 2011-2019,Mahindra,2012,120000,Diesel,450000
Maruti ignis 1.2,Maruti,2019,15000,Petrol,500000
Tata sumo ex,Tata,2012,67500,Diesel,200000
Mahindra kuv 100,Mahindra,2016,50000,Diesel,400000
Mahindra tuv 300,Mahindra,2016,100000,Diesel,650000
Mahindra bolero 2011-2019,Mahindra,2016,150000,Diesel,550000
Mahindra xuv500 w10,Mahindra,2015,110000,Diesel,1100000
Maruti alto 800,Maruti,2012,30000,Petrol,254999
Maruti alto lxi,Maruti,2011,60000,Petrol,180000
Chevrolet optra magnum,Chevrolet,2008,120000,Diesel,225000
Maruti alto 800,Maruti,2015,49900,Petrol,270000
Tata manza aura,Tata,2012,86000,Diesel,310000
Datsun go t,Datsun,2015,71850,Petrol,225000
Fiat grande punto,Fiat,2015,95000,Diesel,300000
Maruti swift dzire,Maruti,2008,70000,Petrol,250000
Hyundai eon sportz,Hyundai,2011,35000,Petrol,180000
Maruti swift dzire,Maruti,2015,50000,Petrol,550000
Mahindra bolero xl,Mahindra,2007,120000,Diesel,300000
Hyundai elantra crdi,Hyundai,2015,145000,Diesel,900000
Tata sumo ex,Tata,2012,190000,Diesel,254999
Maruti baleno delta,Maruti,2015,110000,Diesel,590000
Maruti wagon r,Maruti,2008,112000,LPG,170000
Maruti ritz vdi,Maruti,2016,110000,Diesel,475000
Hyundai grand i10,Hyundai,2018,29000,Diesel,700000
Maruti wagon r,Maruti,2011,60000,Petrol,376000
Hyundai santro gs,Hyundai,2002,120000,Petrol,100000
Maruti 800 std,Maruti,2004,46000,Petrol,75000
Mahindra scorpio vls,Mahindra,2012,120000,Diesel,440000
Maruti wagon r,Maruti,2016,80000,Petrol,390000
Toyota innova 2.5,Toyota,2012,159000,Diesel,725000
Mahindra bolero 2011-2019,Mahindra,2012,110000,Diesel,325000
Maruti alto lxi,Maruti,2010,75000,Petrol,170000
Maruti swift dzire,Maruti,2010,120000,Diesel,215000
Honda city 1.5,Honda,2010,110000,Petrol,350000
Chevrolet spark 1.0,Chevrolet,2009,80000,Petrol,80000
Hyundai eon magna,Hyundai,2012,80000,Petrol,195000
Maruti swift vdi,Maruti,2011,85000,Diesel,280000
Nissan sunny diesel,Nissan,2014,71000,Diesel,335000
Mahindra xuv500 w6,Mahindra,2011,108000,Diesel,475000
Renault duster 85ps,Renault,2015,75000,Diesel,484999
Maruti ciaz delta,Maruti,2018,22000,Petrol,650000
Mahindra scorpio s3,Mahindra,2018,60000,Diesel,900000
Honda accord v6,Honda,2005,80000,Petrol,285000
Maruti vitara brezza,Maruti,2017,51777,Diesel,750000
Honda amaze v,Honda,2018,20000,Petrol,600000
Volkswagen polo 2015-2019,Volkswagen,2018,19000,Petrol,565000
Daewoo matiz ss,Daewoo,2000,46951,Petrol,86000
Datsun go t,Datsun,2016,19000,Petrol,329000
Ford ecosport 1.5,Ford,2016,50000,Diesel,650000
Hyundai creta 1.6,Hyundai,2015,60000,Diesel,822000
Renault duster 110ps,Renault,2013,100000,Diesel,345000
Maruti zen lxi,Maruti,2001,10000,Petrol,30000
Maruti swift vdi,Maruti,2012,50000,Diesel,330000
Maruti wagon r,Maruti,2014,74537,Petrol,300000
Maruti sx4 zxi,Maruti,2009,90000,Petrol,200000
Tata indica vista,Tata,2012,80000,Diesel,200000
Chevrolet spark 1.0,Chevrolet,2010,70000,Petrol,90000
Maruti wagon r,Maruti,2010,80000,Petrol,200000
Hyundai xcent 1.1,Hyundai,2016,35000,Diesel,550000
Chevrolet beat lt,Chevrolet,2015,23500,Petrol,250000
Honda city i-dtec,Honda,2017,82000,Diesel,975000
Toyota innova 2.5,Toyota,2014,100000,Diesel,900000
Hyundai i20 1.2,Hyundai,2018,15000,Petrol,610000
Maruti baleno zeta,Maruti,2017,30000,Diesel,620000
Hyundai grand i10,Hyundai,2016,30000,Petrol,400000
Maruti celerio x,Maruti,2019,11000,Petrol,500000
Datsun go plus,Datsun,2017,140000,Petrol,200000
Tata zest quadrajet,Tata,2016,110000,Diesel,360000
Maruti alto k10,Maruti,2012,48000,Petrol,252000
Maruti swift vdi,Maruti,2012,70000,Diesel,280000
Maruti swift vxi,Maruti,2018,70000,Petrol,509999
Mahindra scorpio 1.99,Mahindra,2016,58000,Diesel,1050000
Maruti wagon r,Maruti,2010,40000,LPG,200000
Maruti zen lxi,Maruti,2005,90000,Petrol,60000
Mahindra xylo e8,Mahindra,2010,40000,Diesel,320000
Mahindra scorpio lx,Mahindra,2013,110000,Diesel,520000
Tata new safari,Tata,2007,80000,Diesel,250000
Maruti vitara brezza,Maruti,2017,60000,Diesel,725000
Mahindra bolero 2011-2019,Mahindra,2015,50000,Diesel,585000
Tata tiago 1.2,Tata,2017,25000,Petrol,430000
Maruti swift vdi,Maruti,2011,100000,Diesel,235000
Maruti swift dzire,Maruti,2012,52000,Diesel,350000
Hyundai i10 era,Hyundai,2010,80000,Petrol,131000
Honda amaze vx,Honda,2016,85000,Diesel,450000
Maruti vitara brezza,Maruti,2016,83000,Diesel,750000
Maruti alto 800,Maruti,2013,50000,Petrol,200000
Maruti wagon r,Maruti,2009,120000,Petrol,125000
Mahindra bolero 2011-2019,Mahindra,2014,100000,Diesel,500000
Maruti swift vdi,Maruti,2012,70000,Diesel,380000
Maruti alto lxi,Maruti,2008,19000,Petrol,128000
Honda city 1.5,Honda,2009,68600,Petrol,250000
Mahindra bolero power,Mahindra,2017,60000,Diesel,690000
Mahindra bolero 2011-2019,Mahindra,2014,65000,Diesel,650000
Honda city e,Honda,2012,40000,Petrol,560000
Tata indica vista,Tata,2012,160000,Diesel,120000
Maruti celerio vxi,Maruti,2016,25000,Petrol,400000
Maruti alto k10,Maruti,2012,29500,Petrol,200000
Hyundai verna vtvt,Hyundai,2018,13887,Petrol,950000
Maruti alto 800,Maruti,2016,50000,Petrol,300000
Renault kwid rxl,Renault,2016,30000,Petrol,315000
Maruti alto 800,Maruti,2012,100000,Petrol,220000
Chevrolet aveo 1.4,Chevrolet,2011,60000,Petrol,130000
Hyundai i20 sportz,Hyundai,2016,60000,Diesel,595000
Tata indica vista,Tata,2011,120000,Diesel,110000
Ford ecosport 1.5,Ford,2017,13500,Petrol,680000
Fiat grande punto,Fiat,2013,52000,Diesel,280000
Maruti baleno delta,Maruti,2017,30000,Petrol,530000
Hyundai xcent 1.2,Hyundai,2017,14000,Petrol,610000
Tata aria pure,Tata,2014,90000,Diesel,500000
Tata tigor 1.05,Tata,2018,50000,Diesel,500000
Mahindra xylo d2,Mahindra,2010,120000,Diesel,250000
Hyundai eon magna,Hyundai,2018,10000,Petrol,325000
Maruti baleno delta,Maruti,2018,10000,Petrol,550000
Maruti ciaz 1.4,Maruti,2018,25000,Petrol,720000
Hyundai verna vtvt,Hyundai,2017,20000,Petrol,950000
Maruti swift vdi,Maruti,2013,60000,Diesel,350000
Hyundai grand i10,Hyundai,2018,40000,Petrol,500000
Maruti swift dzire,Maruti,2012,60000,Diesel,380000
Hyundai xcent 1.2,Hyundai,2015,50000,Petrol,380000
Hyundai verna vtvt,Hyundai,2017,20000,Petrol,900000
Maruti alto 800,Maruti,2017,35000,Petrol,295000
Maruti ciaz vdi,Maruti,2016,40000,Diesel,640000
Tata nexon 1.5,Tata,2018,60000,Diesel,790000
Hyundai verna 1.6,Hyundai,2015,20000,Petrol,625000
Ford ecosport 1.5,Ford,2017,30000,Petrol,604000
Maruti alto k10,Maruti,2015,29000,Petrol,315000
Mahindra xuv300 w6,Mahindra,2019,17000,Diesel,950000
Maruti wagon r,Maruti,2017,50000,Petrol,400000
Hyundai i20 1.4,Hyundai,2018,42000,Petrol,700000
Toyota innova 2.5,Toyota,2011,120000,Diesel,700000
Mahindra verito 1.5,Mahindra,2012,110000,Diesel,260000
Tata indigo cr4,Tata,2012,90000,Diesel,200000
Maruti dzire vxi,Maruti,2020,70000,Petrol,580000
Volkswagen vento ipl,Volkswagen,2011,66000,Diesel,330000
Hyundai verna transform,Hyundai,2011,70000,Diesel,400000
Mahindra verito 1.5,Mahindra,2014,50000,Diesel,250000
Skoda rapid 1.6,Skoda,2019,25000,Petrol,725000
Maruti swift dzire,Maruti,2013,70000,Diesel,300000
Maruti 800 ac,Maruti,2006,40000,Petrol,120000
Mahindra xuv500 w10,Mahindra,2016,110000,Diesel,1175000
Tata new safari,Tata,2009,150000,Diesel,380000
Tata indica vista,Tata,2014,45000,Diesel,400000
Tata indigo lx,Tata,2005,90000,Diesel,140000
Tata new safari,Tata,2011,140000,Diesel,229999
Ford ikon 1.3,Ford,2003,83000,Petrol,110000
Volkswagen jetta 2.0l,Volkswagen,2011,106000,Diesel,550000
Chevrolet aveo u-va,Chevrolet,2008,60000,Petrol,150000
Maruti omni e,Maruti,2017,40000,Petrol,265000
Hyundai i20 1.2,Hyundai,2011,138000,Petrol,300000
Maruti alto 800,Maruti,2015,80000,Petrol,280000
Hyundai getz gls,Hyundai,2005,50000,Petrol,130000
Chevrolet sail 1.2,Chevrolet,2015,50000,Petrol,350000
Maruti ritz vxi,Maruti,2009,120000,Petrol,200000
Maruti swift vxi,Maruti,2018,24400,Petrol,550000
Mahindra bolero 2011-2019,Mahindra,2013,60000,Diesel,400000
Maruti ritz vxi,Maruti,2010,120000,Petrol,170000
Hyundai verna 1.4,Hyundai,2015,60000,Diesel,600000
Maruti alto lxi,Maruti,2011,100000,Petrol,130000
Hyundai santro xing,Hyundai,2007,60000,CNG,120000
Maruti 800 ac,Maruti,2011,120000,Petrol,100000
Renault kwid rxt,Renault,2016,27500,Petrol,310000
Maruti 800 ac,Maruti,2007,10000,Petrol,35000
Hyundai i20 magna,Hyundai,2010,120000,Petrol,200000
Maruti swift vdi,Maruti,2009,70000,Diesel,270000
Hyundai i20 sportz,Hyundai,2015,80000,Diesel,650000
Tata indigo ecs,Tata,2013,120000,Petrol,210000
Hyundai xcent 1.1,Hyundai,2015,90000,Diesel,509999
Ford figo diesel,Ford,2013,70000,Diesel,229999
Renault duster 110ps,Renault,2014,188000,Diesel,409999
Chevrolet spark 1.0,Chevrolet,2011,67840,Petrol,130000
Tata nano cx,Tata,2013,30000,Petrol,95000
Maruti alto 800,Maruti,2016,35000,Petrol,225000
Maruti swift vdi,Maruti,2010,150000,Diesel,256999
Maruti vitara brezza,Maruti,2017,100000,Diesel,775000
Maruti wagon r,Maruti,2017,30000,Petrol,420000
Hyundai grand i10,Hyundai,2016,70000,Petrol,480000
Toyota qualis gs,Toyota,2003,149032,Diesel,200000
Toyota etios liva,Toyota,2011,84050,Petrol,210000
Volkswagen polo 2015-2019,Volkswagen,2018,15000,Petrol,600000
Ford ikon 1.4,Ford,2009,140000,Diesel,140000
Maruti omni 8,Maruti,2010,120000,Petrol,130000
Maruti swift vdi,Maruti,2007,112880,Diesel,195000
Tata indica vista,Tata,2013,135000,Diesel,210000
Maruti wagon r,Maruti,2006,80000,Petrol,130000
Chevrolet beat lt,Chevrolet,2012,128000,Petrol,141000
Mahindra bolero sle,Mahindra,2011,120000,Diesel,280000
Maruti sx4 zxi,Maruti,2010,30000,Petrol,350000
Tata nexon 1.2,Tata,2018,70000,Petrol,575000
Hyundai i20 sportz,Hyundai,2015,41000,Petrol,550000
Toyota etios v,Toyota,2011,28100,Petrol,420000
Maruti alto lx,Maruti,2006,30000,Petrol,120000
Maruti alto k10,Maruti,2015,30000,Petrol,320000
Hyundai accent executive,Hyundai,2011,35000,Petrol,250000
Maruti sx4 zxi,Maruti,2010,22000,Petrol,300000
Maruti wagon r,Maruti,2006,70000,Petrol,250000
Maruti omni e,Maruti,2005,100000,Petrol,120000
Mahindra bolero 2011-2019,Mahindra,2018,70000,Diesel,750000
Tata safari dicor,Tata,2011,120000,Diesel,300000
Maruti ignis 1.2,Maruti,2019,3000,Petrol,577000
Maruti alto k10,Maruti,2012,50000,Petrol,229999
Mahindra bolero 2011-2019,Mahindra,2013,50000,Diesel,500000
Honda jazz vx,Honda,2019,1500,Petrol,840000
Volkswagen vento 1.5,Volkswagen,2017,74000,Diesel,900000
Honda jazz 1.2,Honda,2017,25000,Petrol,650000
Honda jazz 1.5,Honda,2016,61915,Diesel,650000
Hyundai eon era,Hyundai,2016,110000,Petrol,250000
Volkswagen polo 1.5,Volkswagen,2016,70000,Diesel,550000
Maruti swift ldi,Maruti,2007,150000,Diesel,250000
Mahindra quanto c4,Mahindra,2013,110000,Diesel,350000
Chevrolet beat diesel,Chevrolet,2014,90000,Diesel,185000
Ford figo petrol,Ford,2010,120000,Petrol,229999
Toyota innova 2.5,Toyota,2016,65000,Diesel,1000000
Maruti wagon r,Maruti,2019,10000,Petrol,490000
Hyundai i10 sportz,Hyundai,2009,80000,Petrol,150000
Maruti ertiga vdi,Maruti,2013,184000,Diesel,600000
Maruti wagon r,Maruti,2013,80000,CNG,270000
Maruti zen lxi,Maruti,2005,70000,Petrol,60000
Maruti sx4 zxi,Maruti,2008,89000,Petrol,150000
Maruti swift vdi,Maruti,2013,69000,Diesel,525000
Tata indica v2,Tata,2012,90000,Diesel,83000
Hyundai eon era,Hyundai,2017,8000,Petrol,300000
Hyundai i20 1.2,Hyundai,2012,35000,Petrol,350000
Hyundai i20 1.2,Hyundai,2011,45000,Petrol,300000
Fiat linea 1.3,Fiat,2011,30000,Diesel,250000
Maruti 800 std,Maruti,2006,59000,Petrol,114999
Maruti ertiga vxi,Maruti,2018,6200,Petrol,700000
Maruti celerio x,Maruti,2020,120000,Petrol,250000
Maruti wagon r,Maruti,2016,70000,Petrol,350000
Maruti omni 5,Maruti,1998,70000,Petrol,80000
Mahindra scorpio s2,Mahindra,2017,110000,Diesel,850000
Hyundai santro xing,Hyundai,2004,158000,Petrol,70000
Chevrolet spark 1.0,Chevrolet,2007,93000,Petrol,90000
Chevrolet tavera neo,Chevrolet,2014,110000,Diesel,600000
Maruti alto lx,Maruti,2007,57000,Petrol,135000
Hyundai accent gle,Hyundai,2005,120000,Petrol,150000
Maruti swift dzire,Maruti,2009,120000,Petrol,240000
Hyundai creta 1.4,Hyundai,2018,60000,Diesel,946000
Tata indigo ecs,Tata,2011,70000,Diesel,215000
Maruti zen lx,Maruti,1999,60000,Petrol,50000
Honda amaze s,Honda,2013,100000,Diesel,310000
Hyundai i10 magna,Hyundai,2008,35000,Petrol,220000
Maruti swift vdi,Maruti,2008,90000,Diesel,195000
Hyundai i20 active,Hyundai,2015,50000,Petrol,650000
Hyundai i20 1.2,Hyundai,2011,98000,Petrol,350000
Hyundai i20 asta,Hyundai,2013,30000,Petrol,360000
Hyundai elantra sx,Hyundai,2013,50000,Petrol,550000
Hyundai grand i10,Hyundai,2016,26000,Petrol,490000
Maruti alto lxi,Maruti,2011,46000,Petrol,195000
Maruti alto lx,Maruti,2010,80000,Petrol,125000
Tata tiago 1.2,Tata,2019,10000,Petrol,459999
Maruti alto 800,Maruti,2015,16700,Petrol,275000
Maruti swift dzire,Maruti,2018,70000,Diesel,680000
Maruti swift dzire,Maruti,2015,7967,Petrol,600000
Maruti swift zxi,Maruti,2018,20000,Petrol,720000
Maruti swift vdi,Maruti,2011,50000,Diesel,295000
Renault kwid rxt,Renault,2016,9656,Petrol,356000
Hyundai i10 era,Hyundai,2011,50000,Petrol,225000
Ford freestyle titanium,Ford,2019,17000,Diesel,725000
Chevrolet spark 1.0,Chevrolet,2010,50000,Petrol,130000
Renault kwid rxt,Renault,2015,10000,Petrol,300000
Hyundai i20 sportz,Hyundai,2013,43000,Petrol,400000
Hyundai verna 1.4,Hyundai,2013,50000,Diesel,550000
Maruti wagon r,Maruti,2006,90000,Petrol,120000
Mahindra xylo d4,Mahindra,2012,100000,Diesel,409999
Hyundai santro xing,Hyundai,2010,80000,Petrol,110000
Maruti swift vxi,Maruti,2019,5000,Petrol,610000
Ford ecosport 1.5,Ford,2016,68609,Diesel,515000
Ford ecosport 1.5,Ford,2018,33360,Diesel,925000
Nissan kicks xl,Nissan,2019,14317,Petrol,860000
Ford figo diesel,Ford,2012,87237,Diesel,225000
Ford figo 1.5d,Ford,2017,62960,Diesel,500000
Maruti swift dzire,Maruti,2017,26634,Petrol,600000
Ford figo diesel,Ford,2012,163720,Diesel,195000
Maruti wagon r,Maruti,2012,67998,Petrol,265000
Ford freestyle trend,Ford,2018,20706,Diesel,650000
Ford figo aspire,Ford,2015,100581,Diesel,415000
Renault duster 85ps,Renault,2015,67303,Diesel,600000
Maruti ritz vxi,Maruti,2013,79139,Petrol,340000
Hyundai grand i10,Hyundai,2014,84784,Diesel,350000
Maruti ritz ldi,Maruti,2012,130376,Diesel,265000
Tata safari dicor,Tata,2017,72000,Diesel,625000
Hyundai verna crdi,Hyundai,2008,127000,Diesel,245000
Maruti swift vdi,Maruti,2014,120000,Diesel,395000
Fiat punto 1.3,Fiat,2010,120000,Diesel,190000
Hyundai xcent 1.1,Hyundai,2014,100000,Diesel,490000
Toyota etios gd,Toyota,2012,148000,Diesel,450000
Maruti ertiga shvs,Maruti,2018,40000,Diesel,955000
Maruti swift dzire,Maruti,2013,110000,Diesel,525000
Tata tigor 1.2,Tata,2017,30000,Petrol,550000
Tata indica vista,Tata,2014,120000,Diesel,200000
Ford figo aspire,Ford,2017,15000,Petrol,500000
Maruti sx4 s,Maruti,2016,33500,Diesel,825000
Mahindra quanto c6,Mahindra,2012,70000,Diesel,250000
Toyota etios cross,Toyota,2015,10000,Petrol,600000
Mahindra tuv 300,Mahindra,2016,50000,Diesel,770000
Chevrolet optra magnum,Chevrolet,2011,78432,Diesel,415000
Hyundai santa fe,Hyundai,2011,125000,Diesel,825000
Ford aspire trend,Ford,2018,80000,Diesel,530000
Honda brio v,Honda,2012,50000,Petrol,310000
Tata tiago 1.2,Tata,2017,20000,Petrol,390000
Hyundai creta 1.6,Hyundai,2016,30000,Petrol,700000
Hyundai i10 sportz,Hyundai,2010,70000,Petrol,200000
Toyota innova 2.5,Toyota,2013,7200,Diesel,1050000
Honda city i,Honda,2014,97000,Diesel,580000
Hyundai eon era,Hyundai,2014,60000,Petrol,200000
Chevrolet sail hatchback,Chevrolet,2013,25000,Petrol,245000
Hyundai i10 sportz,Hyundai,2010,94000,Petrol,210000
Maruti baleno lxi,Maruti,2005,90000,Petrol,50000
Chevrolet captiva 2.2,Chevrolet,2012,50000,Diesel,700000
Tata bolt quadrajet,Tata,2019,35000,Diesel,660000
Honda city i,Honda,2015,117500,Petrol,630000
Mahindra xuv500 w8,Mahindra,2012,78500,Diesel,950000
Hyundai i20 1.2,Hyundai,2018,8000,Petrol,740000
Ford figo aspire,Ford,2017,25000,Petrol,570000
Hyundai verna 1.6,Hyundai,2012,60000,Diesel,450000
Datsun redigo 1.0,Datsun,2019,10000,Petrol,390000
Ford ikon 1.6,Ford,2009,70000,Petrol,180000
Tata nano lx,Tata,2015,60000,Petrol,130000
Honda city 2017-2020,Honda,2006,70000,Petrol,270000
Maruti 800 dx,Maruti,1997,25000,Petrol,60000
Hyundai verna 1.6,Hyundai,2006,90000,Petrol,170000
Hyundai creta 1.6,Hyundai,2015,90000,Diesel,978999
Tata tiago 1.2,Tata,2018,25000,Petrol,490000
Ford fiesta diesel,Ford,2012,60000,Diesel,280000
Tata tiago 1.2,Tata,2018,25000,Petrol,390000
Maruti alto 800,Maruti,2013,60000,Petrol,170000
Chevrolet spark 1.0,Chevrolet,2008,70000,Petrol,45000
Maruti ertiga shvs,Maruti,2016,80000,Diesel,640000
Mahindra scorpio s2,Mahindra,2015,110000,Diesel,650000
Mahindra scorpio lx,Mahindra,2013,115717,Diesel,500000
Ford fusion plus,Ford,2008,110000,Diesel,90000
Tata aria pure,Tata,2014,70000,Diesel,480000
Maruti swift vxi,Maruti,2019,4000,Petrol,630000
Hyundai i10 sportz,Hyundai,2011,50000,Petrol,250000
Hyundai grand i10,Hyundai,2016,70000,Petrol,330000
Hyundai i10 magna,Hyundai,2009,70000,Petrol,180000
Maruti swift dzire,Maruti,2016,55000,Diesel,550000
Tata nexon 1.2,Tata,2020,5000,Petrol,950000
Mahindra bolero 2011-2019,Mahindra,2013,100000,Diesel,430000
Hyundai i10 sportz,Hyundai,2014,23000,Petrol,348000
Maruti alto 800,Maruti,2014,60000,Petrol,196000
Maruti wagon r,Maruti,2010,70000,Petrol,150000
Hyundai santro xing,Hyundai,2005,82000,Petrol,90000
Maruti wagon r,Maruti,2009,60000,Petrol,150000
